,claim_id,description,post_id,content,keywords_type,class
849,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,4529d161-498e-3061-a0c9-18e92141277f,"No, no he would not. Dr. Martin Luther King wouldn’t support someone who says there’s good people on both sides during Charlottesville, someone who says Mexicans are rapists and murderers, and someone who wants to build a racist wall. I think you’ve lost your mind. Get help.",tf_idf,relevant
850,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,bc69117f-f1b6-35b2-afc8-49b6c7119959,Here's a perfect example of what every media Outlet does as an independent I can add Fox News to that as well painted with gold. Report- Donald Trump says all Mexicans are murderers and rapists! https://twitter.com/ScottAdamsSays/status/1087032712483885056 …,tf_idf,relevant
851,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,0e769740-e250-3839-bad2-59a0f3b55b1d,"So @ realDonaldTrump says mexicans are rapist and whatever else he says yet there's white people with apperantly ""mental health issues"" shooting up schools churches, concerts, tournaments what else they gonna do next shoot up a gym smh # FUCKTRUMP",tf_idf,relevant
852,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,600afb82-5d74-3911-a436-37b9715ed234,"The President was just as prejudice three years ago as he is today. He wanted that wall to keep Mexicans and everyone from South America out because according to him their all rapist, ms-13 gang members, and murderers. He says put that wall up and America will be safe again.",tf_idf,relevant
853,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,d78c0a1f-260b-336f-b309-e72903946472,"She’s comparing the prophet Jesus with @ realDonaldTrump the guy who treats women as pieces of meat, puts a ban on Muslims, says Mexicans are rapists, that there are good nazi guys,... what a joke the Christian trump supporters have become. https://twitter.com/judith_newell/status/1086476659128262658 …",tf_idf,relevant
854,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,5f6be45e-92a6-3f19-9ffd-676e19553cce,"Are you seriously comparing the prophet Jesus with Donald trump the guy who says that nazis are nice guys, says that Mexicans are rapists, African countries shithole, puts a ban on Muslims and on and on. What a joke the Christian trump supporters have become.",tf_idf,relevant
855,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,8dee25e8-c929-31ab-8fa3-be6a6f3762b5,"so when donald trump says “mexicans are rapist, criminal, and some are good people”, we commit to fake outrage because describing racialized/ethnic groups is unacceptable, but, oh wait, if we just say it’s ethnic men and call it gender theory, it can get you a book deal.",tf_idf,relevant
856,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,c88981fd-f30d-3b50-a382-9f46096a8ab4,He says he’s not racist but then calls all Mexicans rapists and murders.,tf_idf,relevant
857,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,24bff1f4-df1a-39ac-ab0f-3a14d57cc08e,"Interesting that @ realDonaldTrump says some Mexicans are rapists and is forever called racist by ""the left"" but when @ ProcterGamble say something similar about most men the same group applaud it as virtuous. # GilletteAd",tf_idf,relevant
858,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,c2630fb3-ced4-3e89-b491-187cdfd5c597,"I wonder if @ gop and other @ realDonaldTrump supporters will say 1-10yrs from now. President Obama had to answer for his pastor, his neighbors, seeing himself or child in Trayvon Martin, asking if Henry Gates was treated fairly. This guy says Mexicans are rapist & this.",tf_idf,relevant
859,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,f2fb569d-608e-344c-8383-888c8415ad0c,"So when Trump says Mexicans are criminals and rapists you must be jumping with joy. Hopefully your mother didn't use family based immigration, because Trump is against that too.",tf_idf,relevant
860,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,e6e8a3b9-5c96-3d92-8532-ac7d7d1ed0fe,"So when luvvie-Leftie Huffington Post says 80% of women and girls being trafficked into USA get raped en-route, its ok for them to call Mexicans rapists, but its not ok for Trump to try and stop it? you have some odd priorities, mister https://www.huffingtonpost.com.au/entry/central-america-migrants-rape_n_5806972 …",tf_idf,relevant
861,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,a4e875ff-ec35-34c5-b2a0-bb4dc2657283,"Mitch you know for ur self that @ realDonaldTrump launched his campaign on building a wall to keep Mexicans out because as he said; they’re Rapists, Murderers, Drug dealers.” He says “a Wall” will Keep Immigrants our. And 4 # DonTheCon his next step is getting legal immigrants outhttps://twitter.com/senatemajldr/status/1083403833701777408 …",tf_idf,relevant
862,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,70be1f78-53b3-354d-8262-d908854c5601,"@ AOC Is Calling @ realDonaldTrump A racist, and Saying he Cslled All Mexicans Rapists, and Much More...Not Sipported By one Sinhle Fact, So Because She Says Do Liberals Say its So...How Pathetic it Must Be to lie and think this, Hoq Did She Get Elected..",tf_idf,relevant
863,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,da3c5a75-bbf7-38f7-8026-105c27c3daf4,"Bernstein on @ cnn: the wall is a symbol that simply says we don’t want brown people, and it goes back to @ realDonaldTrump calling Mexicans rapists and criminals.",tf_idf,relevant
864,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,944de68f-0eb5-3199-b04a-f1460447f79d,"@ realDonaldTrump calls Mexicans ""rapists,"" & his base loves that ""he says what he (& they) feels."" @ AOC calls him out, and she's ""disrespectful"" & a ""little girl with a big mouth.""https://www.cbsnews.com/news/alexandria-ocasio-cortez-calls-president-tru",tf_idf,relevant
865,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,2094efa8-6c04-3a6a-80fd-f7ca7a254712,"@ jaketapper says @ ewarren sounds like @ realDonaldTrump ? So when did she call Mexicans rapists or vilify judges, the free press, ""grab by the pussy"" type statements? Come on, Jake.",tf_idf,relevant
866,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,c86c2272-8467-3e3c-bf51-2dd92493e6fb,"Absolutely correct. But the outrage is phony. You & yours have nothing to say when @ realDonaldTrump calls people ""dogs"", says Mexicans are rapists & drug dealers or when he refers to non-white countries ""shit-hole countries."" You and yours should ignore her as you did him.",tf_idf,relevant
867,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,911499ba-3b1a-3eb3-bc7b-56b5acf7142e,"Let me get this straight, @ GOP: DONALD TRUMP: The ""president"" who has called Mexicans ""rapists"" and countries such as Haiti ""s**tholes"". You say nothing. RASHIDA TLAIB: Freshmen Congresswoman, says ""Impeach the motherf**ker!"" You complain. # ImpeachTheMF # TrumpShutown",tf_idf,relevant
868,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,2879b0e2-33ce-3a95-b561-d7bf2f73dfee,"The biggest criminals we have right now are the Trump criminal family. When Trump says Mexicans are rapists, and criminals and murderers he is projecting his own misdeeds. Already he is banned from ever running a charity again because of defrauding his own charity. pic.twitter.com/bjMWTpnlHX",tf_idf,relevant
869,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,65b77f3e-157b-3766-99cf-a0b272bf0344,"Donald Trump. A man who mocks women and the disabled, brands Mexicans 'rapists' and says Muslims should be put on a database. What a fanny.",tf_idf,relevant
870,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,f51d8f90-02f0-307e-8769-1536d32da3a0,I do i rely on facts not what the fake news media tells me to belive and i was right about trump wasnt I your own video even says so. did he or did he not call ALL MEXICANS RAPIST AND MURDERS. you cant defend that so here comes the Rush and stuff now,tf_idf,relevant
871,40ea85f9-5506-314d-bfed-e449fbe0a933,Donald Trump says all Mexicans are rapists.,8c1a253e-2cfe-339d-8309-2120d1288cc1,Just because Trump says ALL Mexicans are Murderers & Rapist does not make it so. Most of us realise Trump facts come straight out of his arse by way of a third grader throwing a temper tantrum for not getting what he wants.,tf_idf,relevant
872,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,eb9e162d-c0af-397b-8fab-5cbb71017beb,Rapper mac miller dies at age 26 for apparent drug overdose http://dlvr.it/Qq7qct pic.twitter.com/RcGTpLvqH3,tf_idf,relevant
873,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,9f36bed6-79c1-3ed8-bccc-f673a8417dae,Rapper mac miller dies at age 26 for apparent drug overdose http://dlvr.it/QlWnPW pic.twitter.com/cw0OEIWwDP,tf_idf,relevant
874,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,29c3ce58-a68c-3326-9586-71d741589b11,I added a video to a @ YouTube playlist http://youtu.be/vp36RAmBd6g?a  Mac Miller dead at 26 Ariana Grande's rapper ex dies from apparent,tf_idf,relevant
875,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,20e98db8-e798-3be3-8626-99aaa3b0ca24,MAC MILLER dead at 26: Ariana Grande’s rapper ex dies from apparent drug overdose Full post link: http://www.afrotainmenttv.com/video/mac-miller-dead-at-26-ariana-grandes-rapper-ex-dies-from-apparent-drug-overdose/ …pic.twitter.com/iabwXDq1cw,tf_idf,relevant
876,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,eaa091d7-0fee-364e-95cd-532546215f62,Mac Miller Dead: Rapper Dies of Apparent Overdose at 26 # OG # Cannabis # StartUp # Education https://variety.com/2018/music/news/mac-miller-dead-dies-overdose-1202932519/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom_amp&utm_id=1202932519 …,tf_idf,relevant
877,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,e98ef9dc-ccc7-3e98-adea-1d62f9169ade,Desperate 911 call from Mac Miller's friend released after rapper dies of apparent overdose https://ift.tt/2p6yiEW,tf_idf,relevant
878,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,1feb5246-c270-3c59-8695-9acaddd484b2,"‘Please, hurry’ Desperate 911 call from Mac Miller’s friend released after rapper dies of apparent overdose https://chochilino.com/radio/2018/09/13/please-hurry-desperate-911-call-from-mac-millers-friend-released-after-rapper-dies-of-apparent-overdose/ …",tf_idf,relevant
879,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,d03a6d5f-d10d-3d71-b967-8ae3969d260d,Rapper Mac Miller Dies at 26 From Apparent Drug Overdose http://dlvr.it/QjkLSB  http://bit.ly/ticHub pic.twitter.com/Xdq031M5AL,tf_idf,relevant
880,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,aa802c62-65f2-3d87-9bc0-992e22082df1,American Rapper and Singer Mac Miller Dies of Apparent Overdose at 26 # MondayMotivation # MondayMorning # ArianaGrande # MacMiller # MacMillerForever http://mirrorherald.com/rapper-mac-miller-dies-apparent-overdose/ …,tf_idf,relevant
881,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,98feec4e-3ab4-3df5-af48-c0759d05e830,Centered Health | US rapper Mac Miller dies at 26 after long struggle with # substanceabuse: * US rapper Mac Miller dies at 26 after long struggle with # substanceabuse  FRANCE 24 * Mac Miller Dead at 26 ... Apparent Overdose  TMZ Full coverage http://dlvr.it/Qjh8qT  Malibu CApic.twitter.com/8XbewFS171,tf_idf,relevant
882,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,e277c012-5a75-377b-81c3-93875ba92e20,Rapper Mac Miller dies after apparent overdose https://www.theleak.co.za/rapper-mac-miller-dies-after-apparent-overdose/ …pic.twitter.com/exadk4R6VC,tf_idf,relevant
883,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,bcd61e89-1602-35e6-adc5-915d285fdcb0,"Serves him right phuckin drug addict.. Rapper Mac Miller dies at 26 after apparent drug overdose rapper Mac Miller, who died Friday at age 26 of an apparent drug overdose. Miller---was scheduled to go on tour next month. NBC’s Hallie Jackson reports for TODAY.Sep.08.2018",tf_idf,relevant
884,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,6d9bc212-e4f3-3610-8559-5aac8f5f97ba,"Rapper Mac Miller dies of an apparent overdose, reports say https://www.wavy.com/entertainment/rapper-mac-miller-dies-of-an-apparent-overdose-reports-say/1425811793 …",tf_idf,relevant
885,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,56e38ee5-730f-3e2a-8f42-6d5f0b951ade,"Rapper Mac Miller dies of an apparent overdose, reports say - KRON https://www-kron4-com.cdn.ampproject.org/v/s/www.kron4.com/amp/news/national/rapper-mac-miller-dies-of-an-apparent-overdose-reports-say/1425793748?amp_js_v=a2&amp_gsa=1#amp_tf=From%20%251%24s&ampshare=https%3A%2F%2Fwww.kron4.com%2Fnews%2Fnational%2Frapper-mac-miller-dies-of-an-apparent-overdose-reports-say%2F1425793748 …",tf_idf,relevant
886,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,7353c66d-badd-3884-bce2-1dbce6bba73c,Rapper Mac Miller dies after apparent overdose https://kasidaily.co.za/rapper-ma/ pic.twitter.com/cnOaqtDEiq,tf_idf,relevant
887,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,3b492267-034a-383c-8e0c-898305093d26,Rapper Mac Miller dies of apparent overdose in San Fernando Valley home https://wsoe.org/rapper-mac-miller-dies-of-apparent-overdose-in-san-fernando-valley-home/ …pic.twitter.com/d1ZQy4qfqf,tf_idf,relevant
888,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,c1f2297b-c227-3e85-a607-7dee9cdfa954,Rapper Mac Miller dies after apparent overdose https://news365.co.za/rapper-mac-miller-dies-after-apparent-overdose/ …pic.twitter.com/ipdMiP2kY2,tf_idf,relevant
889,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,d41a77d7-2e96-3343-a488-27fbed7477e6,Rapper Mac Miller Dies of Apparent Overdose https://www.snopes.com/news/2018/09/07/rapper-mac-miller-dies/?utm_medium=email&utm_campaign=Daily%20Debunker%20-%20Saturday%208%20September%202018&utm_content=Daily%20Debunker%20-%20Saturday%208%20September%202018+CID_a2bfddd6c9660fcc3bdd1f47a54493a7&utm_source=CampaignMonitor&utm_term=Read%20more …,tf_idf,relevant
890,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,a86e8ad4-5612-372c-9515-3aa2fd4b93a9,US rapper Mac Miller dies after apparent overdose – The Citizen # Celebrity # 360WiseMedia [Video]http://ow.ly/Kklu101fi7i,tf_idf,relevant
891,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,a791a2da-795b-3338-a829-7b635e997f99,Mac Miller Dead: Rapper Dies of Apparent Overdose at 26 – Variety https://variety.com/2018/music/news/mac-miller-dead-dies-overdose-1202932519/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom_amp&utm_id=1202932519 …,tf_idf,relevant
892,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,82b6d433-cae5-39a7-84a7-3abecb89b64c,"Malcolm McCormick aka Rapper Mac Miller dead at 26 Miller died of an apparent overdose. From 1999 to 2018, over 630,000 people have died from a drug overdose. On average, 115 Americans die every day from an opioid overdose # BuildTheDamnWall https://fxn.ws/2M9nMpb # FoxNews",tf_idf,relevant
893,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,45d01261-8661-3384-8dd6-be7a87243f9b,BBCNEWS 4:17pm RAPPER MAC MILLER DIES. US media: Rapper died O1 an apparent overdose RAPPER MAC MILLER DIES. 26-year-old broke up...,tf_idf,relevant
894,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,d9e987be-50ae-3a0e-bc02-8103e8a5d22e,Mac Miller Dead - Rapper Dies at 26 Due to Apparent Overdose :: http://bit.ly/2NSyGBw # celebrity # news # hollywood,tf_idf,relevant
895,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,4a4a643f-1994-3223-895a-d5866e4b2ce4,Mac Miller dead at 26: Ariana Grande's rapper ex dies from apparent overdose http://a.msn.com/01/en-gb/BBN1axu?ocid=st …,tf_idf,relevant
896,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,55fbb5f9-2487-30d1-812a-072e53100363,"Rapper Mac Miller, Ariana Grande’s ex, dies from apparent drug overdose https://ottawasun.com/entertainment/music/rapper-mac-miller-ariana-grandes-ex-dies-from-apparent-overdose/wcm/364fe7c8-7f21-4da1-87e7-2e51a492d6d6?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#Echobox=1536379715 …pic.twitter.com/uxPssTrrSQ",tf_idf,relevant
897,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,a58530c8-0d17-3d9e-a229-c3c08a520f07,Rapper Mac Miller dies of apparent overdose in San Fernando Valley home https://www.ocregister.com/2018/09/07/rapper-mac-miller-reportedly-dies-of-overdose-in-san-fernando-valley-home/ …,tf_idf,relevant
898,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,b392b638-aec5-35b7-9d8f-ba8fdf232758,Mac Miller dead at 26: Ariana Grande's rapper ex dies from apparent overdose http://a.msn.com/01/en-gb/BBN1axu?ocid=st …,tf_idf,relevant
899,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,e4a2a91c-367b-319a-813e-c28d6eaf6535,Mac Miller dead at 26 Ariana Grande's rapper ex dies from apparent overdose: http://youtu.be/3vP5hKIBTlk?a  via @ YouTube,tf_idf,relevant
900,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,a695502c-392c-348c-aa29-39003401b585,Rapper Mac Miller dies of apparent overdose http://ow.ly/Rq4u30lJR92,tf_idf,relevant
901,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,c7307574-aa28-353f-8cf9-3c4cc42e7847,*”Mac Miller dead at 26: a young talented rapper dies from apparent drug overdose” he was his own person. Stop using her name. https://twitter.com/DailyMailCeleb/status/1038166667841425410 …,tf_idf,relevant
902,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,c959af6f-94be-3ad4-b138-26adc0ac9723,Mac Miller dead at 26: Ariana Grande’s rapper ex dies from apparent drug overdose  https://www.habaricloud.today/2018/09/08/mac-miller-dead-at-26-ariana-grandes-rapper-ex-dies-from-apparent-drug-overdose/ …pic.twitter.com/tzf6LLqdcd,tf_idf,relevant
903,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,24f0d628-8456-39bb-89bb-4505efc67acd,Mac Miller Dead at 26: Prolific rapper who underwent artistic reinvention dies from apparent drug overdose at Los Angeles home http://dlvr.it/QjY5th pic.twitter.com/aDxxPmh3ZL,tf_idf,relevant
904,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,23dc8daf-6329-35df-9229-dd145733a988,Rapper Mac Miller dies of apparent overdose :: http://bit.ly/2MWscoQ # celebrity # news # hollywood,tf_idf,relevant
905,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,0bdd12f6-9edc-3358-8bdc-a7d83919ae0d,Mac Miller dead at 26: Ariana Grande’s rapper ex dies from apparent drug overdose  https://www.habaricloud.today/2018/09/08/mac-miller-dead-at-26-ariana-grandes-rapper-ex-dies-from-apparent-drug-overdose/ …pic.twitter.com/uYYEo9QwJ4,tf_idf,relevant
906,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,65abf800-a26e-3db8-ada3-997e1204f668,Rapper Mac Miller dies of apparent overdose WHAT A WASTE - SO SO SAD! https://pge.sx/2oO8MUL  via @ pagesix,tf_idf,relevant
907,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,96aa4108-3a2e-3e83-9e94-0d88c774fc22,Rapper Mac Miller dies of apparent overdose https://nyp.st/2MTEYEC,tf_idf,relevant
908,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,70f9fbc5-9ea0-37e5-b37f-6e76a1e23888,Rapper Mac Miller dies of apparent overdose http://dlvr.it/QjXXZk pic.twitter.com/xoHphCAcqx,tf_idf,relevant
909,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,a43421e3-7824-3aca-91cc-0416d9af705d,Rapper Mac Miller dies of apparent overdose https://pge.sx/2oO8MUL  via @ pagesix,tf_idf,relevant
910,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,30298ddc-6543-3de4-897a-d5be87ca2714,Mac Miller dead at 26: Ariana Grande’s rapper ex dies from apparent drug overdose  https://www.habaricloud.today/2018/09/08/mac-miller-dead-at-26-ariana-grandes-rapper-ex-dies-from-apparent-drug-overdose/ …pic.twitter.com/hG9RI3ZWyZ,tf_idf,relevant
911,5de03ee4-e66e-38df-a520-ec7b8e7300e1,Rapper Mac Miller Dies of Apparent Overdose,d7028507-e9b7-3962-85d1-d6805b15e166,Mac Miller Dead: Rapper Dies of Apparent Overdose at 26 – Variety https://variety.com/2018/music/news/mac-miller-dead-dies-overdose-1202932519/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom_amp&utm_id=1202932519 …,tf_idf,relevant
912,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,8272f34f-f85f-3365-9d51-3b1e7997cc36,Film star Burt Reynolds dies aged 82 - The Scotsman https://wayback.archive.org/web/20181031073229/https://www.scotsman.com/news/world/film-star-burt-reynolds-dies-aged-82-1-4796258 … ➜ https://wayback.archive.org/web/20181108170353/https://www.scotsman.com/news/world/film-star-burt-reynolds-dies-aged-82-1-4796258 …pic.twitter.com/PQW02kFYLA,tf_idf,relevant
913,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,5cfe2eee-cf2a-3e95-9a64-4230655d6f99,Film star Burt Reynolds dies aged 82 - The Scotsman https://wayback.archive.org/web/20180906203006/https://www.scotsman.com/news/world/film-star-burt-reynolds-dies-aged-82-1-4796258 … ➜ https://wayback.archive.org/web/20181031073229/https://www.scotsman.com/news/world/film-star-burt-reynolds-dies-aged-82-1-4796258 …pic.twitter.com/0acjoY4ZLR,tf_idf,relevant
914,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,54dd4ba3-80b7-3f5e-8603-0cc6f1df2f7b,"Burt Reynolds, Star of Film, TV and Tabloids, Dies at Age 82 Burt Reynolds, who starred in films including ‘Deliverance’ and ‘Boogie Nights,’ has died at age 82, according to his representative. https://www.wsj.com/articles/actor-burt-reynolds-dies-at-age-82-1536261690?mod=fox_australian …pic.twitter.com/jWUW7yYKmX",tf_idf,relevant
915,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,93a80851-389a-3e14-bfc3-43bc4b9e70b5,"Burt Reynolds, Hollywood film star, dies aged 82 http://bit.ly/2Nx7ITN # news",tf_idf,relevant
916,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,4f12d356-1787-3bfa-b5d0-a4beaad1ad0f,"Burt Reynolds, Hollywood film star, dies aged 82 https://freshnews3.co.network/justnews/burt-reynolds-hollywood-film-star-dies-aged-82/ …pic.twitter.com/h4b8EzreAA",tf_idf,relevant
917,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,e85de473-a037-3d11-9318-0e1130f431df,"Burt Reynolds, Star of Film, TV and Tabloids, Dies at Age 82 http://realitytvcast.com/burt-reynolds-star-of-film-tv-and-tabloids-dies-at-age-82/?utm_source=contentstudio&utm_medium=referral …",tf_idf,relevant
918,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,dda04608-f91f-3f1e-acba-81e89f422f98,"Burt Reynolds, Hollywood film star, dies aged 82 http://flip.it/.mYmhO",tf_idf,relevant
919,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,6edbe006-c3a4-3bb1-b7ae-776cdd04af4a,"Burt Reynolds, Hollywood film star, dies aged 82 http://flip.it/u1d53",tf_idf,relevant
920,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,5e0b09ba-f9da-375e-9475-a53528297205,"Burt Reynolds had at least 2 upcoming movies planned — here's the status of those films now  INSIDER Self-mocking charmer Burt Reynolds, star of TV, movies and tabloids, dies at 82  Seattle Times Five of the most memorable cars from Burt Reynolds' movi… https://ift.tt/2CtQ91S pic.twitter.com/5GPqILcxup",tf_idf,relevant
921,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,f53e03dd-93d0-3abb-9474-eee4180029a4,"Burt Reynolds, star of film, TV, and tabloids, dies at 82. https://buff.ly/2NpWJdX pic.twitter.com/tKzP266UFU",tf_idf,relevant
922,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,27a9f8d2-23c1-34a7-9cfa-4643086b5e25,"Burt Reynolds, Hollywood film star, dies aged 82 https://www.theguardian.com/film/2018/sep/06/burt-reynolds-dead-deliverance-boogie-nights-actor-movies-career?CMP=share_btn_tw …",tf_idf,relevant
923,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,b93bc5ba-dc38-34e8-ae83-44a6e523dece,"Didn’t know this , loved him as an actor especially in the # SmokeyandtheBandit films RiP Hollywood legend Burt Reynolds dies aged 82 https://www.mirror.co.uk/3am/celebrity-news/burt-reynolds-dead-boogie-nights-13204109?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar …",tf_idf,relevant
924,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,d9a274fe-3832-34e0-acbf-f0e6ffc4d891,"Burt Reynolds, Star of Film, TV and Tabloids, Dies at Age 82 # film # bhivechat # bhivenectar # bhivehttp://cli.re/gK2Eoe",tf_idf,relevant
925,2e0529bb-85fd-302b-9554-63d8463ccaab,Film Star Burt Reynolds Dies at 82,93f5c30f-d519-3f2f-8b08-9a5a649d5302,"Burt Reynolds, '70s film superstar, dies at 82 - http://AZCentral.com  http://bit.ly/2CFZFyW pic.twitter.com/7cXuYinDd5",tf_idf,relevant
